overcrowding_by_bedrooms,rooms,overcrowding_by_rooms,bathroom,refrigerator,num_tablets,males_under_12,males_over_12,num_males,females_under_12,females_over_12,num_females,persons_under_12,persons_over_12,num_persons,years_school,ceiling,disable_person,female,under_10,num_minors,num_adults,num_over_65,mean_edu_adults,num_bedrooms,overcrowding_persons_per_room,computer,tv,num_mobile_phones,urban,age,Target,new_calc_dep,overall_condition,roof_material_fiber_cement,roof_material_metal,roof_material_natural_fibers_roof,roof_material_other_roof,elec_provider_cooperative,elec_provider_none_electricity,elec_provider_private_plant,elec_provider_public,wall_material_block_brick,wall_material_natural_fibers,wall_material_other_wall,wall_material_prefabricated_cement,wall_material_waste_material,wall_material_wood,wall_material_wood_zinc_absbesto,wall_material_zink,house_ownership_other_house,house_ownership_own,house_ownership_own_installments,house_ownership_precarious,house_ownership_rented,region_brunca,region_central,region_chorotega,region_huetar_atlantic,region_huetar_norte,region_pacific_central,water_supply_inside,water_supply_outside,water_supply_water_none,cooking_supply_charcoal,cooking_supply_electricity,cooking_supply_energy_none,cooking_supply_gas,floor_material_cement,floor_material_natural_material_floor,floor_material_none_floor,floor_material_other_floor,floor_material_tile,floor_material_wood_floor,sewage_letrine,sewage_no_toilet,sewage_other_sewage,sewage_septic_tank,sewage_sewer_cesspool,thrash_disposal_burning,thrash_disposal_hollow_buried,thrash_disposal_other_disposal,thrash_disposal_tanker truck,thrash_disposal_throwing_space
0,3,0,1,1,0.0,1,1,2,1,2,3,2,3,5,9,1,0,1,0,2,3,0,9.0,2,2.5,0,0,5,1,60,4,0.4,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,1,1,2,0,2,2,1,3,4,0,1,0,0,1,1,3,1,14.0,2,2.0,1,1,2,1,7,4,0.5,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,1,1,2,0,2,2,1,3,4,15,1,0,1,0,1,3,1,14.0,2,2.0,1,1,2,1,40,4,0.5,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,1,1,2,0,2,2,1,3,4,15,1,0,0,0,1,3,1,14.0,2,2.0,1,1,2,1,45,4,0.5,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,1,1,2,0,2,2,1,3,4,12,1,0,1,0,1,3,1,14.0,2,2.0,1,1,2,1,74,4,0.5,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,3.0,0,1,1,0,2,2,0,3,3,16,1,0,0,0,1,2,0,16.5,3,1.0,0,1,4,1,57,4,0.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,3.0,0,1,1,0,2,2,0,3,3,10,1,0,1,0,1,2,0,16.5,3,1.0,0,1,4,1,17,4,0.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,3.0,0,1,1,0,2,2,0,3,3,17,1,0,1,0,1,2,0,16.5,3,1.0,0,1,4,1,40,4,0.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,1,1,2,0,1,1,1,2,3,14,1,0,1,0,1,2,0,14.0,3,1.0,1,1,2,1,41,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,1,1,2,0,1,1,1,2,3,1,1,0,0,1,1,2,0,14.0,3,1.0,1,1,2,1,8,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,1,1,2,0,1,1,1,2,3,14,1,0,0,0,1,2,0,14.0,3,1.0,1,1,2,1,44,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,1.0,0,1,1,0,2,2,0,3,3,13,1,0,1,0,0,3,0,14.333333,4,0.75,1,1,3,1,60,4,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,7,0,1,1,1.0,0,1,1,0,2,2,0,3,3,15,1,0,1,0,0,3,0,14.333333,4,0.75,1,1,3,1,29,4,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,7,0,1,1,1.0,0,1,1,0,2,2,0,3,3,15,1,0,0,0,0,3,0,14.333333,4,0.75,1,1,3,1,31,4,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,5,0,1,1,0.0,0,2,2,0,1,1,0,3,3,11,1,0,0,0,0,3,2,9.333333,3,1.0,0,0,2,1,42,4,0.666666666667,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,2,2,0,1,1,0,3,3,6,1,0,0,0,0,3,2,9.333333,3,1.0,0,0,2,1,67,4,0.666666666667,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,2,2,0,1,1,0,3,3,11,1,1,1,0,0,3,2,9.333333,3,1.0,0,0,2,1,70,4,0.666666666667,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,0,1,0,1,0,0,2,1,6.5,2,1.0,0,0,1,1,89,4,0.5,1.66666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,13,1,0,0,0,0,2,1,6.5,2,1.0,0,0,1,1,55,4,0.5,1.66666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,0,3,3,0,1,1,0,4,4,9,1,0,0,0,2,2,0,12.0,3,1.3333334,0,0,4,1,40,4,0.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,0,3,3,0,1,1,0,4,4,9,1,0,0,0,2,2,0,12.0,3,1.3333334,0,0,4,1,17,4,0.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,0,3,3,0,1,1,0,4,4,8,1,0,0,0,2,2,0,12.0,3,1.3333334,0,0,4,1,15,4,0.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,0,3,3,0,1,1,0,4,4,15,1,0,1,0,2,2,0,12.0,3,1.3333334,0,0,4,1,39,4,0.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,0,0,0,0,1,1,0,1,1,11,1,0,1,0,0,1,1,11.0,2,0.5,0,0,1,1,66,4,1.0,1.33333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,1,2,3,0,2,2,1,4,5,6,1,0,1,0,2,3,0,6.0,2,2.5,0,1,4,1,35,4,0.2,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,1,2,3,0,2,2,1,4,5,6,1,0,0,0,2,3,0,6.0,2,2.5,0,1,4,1,13,4,0.2,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,1,2,3,0,2,2,1,4,5,4,1,0,1,0,2,3,0,6.0,2,2.5,0,1,4,1,59,4,0.2,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,1,2,3,0,2,2,1,4,5,0,1,0,0,1,2,3,0,6.0,2,2.5,0,1,4,1,4,4,0.2,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,0.0,1,2,3,0,2,2,1,4,5,8,1,0,0,0,2,3,0,6.0,2,2.5,0,1,4,1,30,4,0.2,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,3,0,1,1,0.0,0,1,1,0,2,2,0,3,3,8,1,0,1,0,2,1,0,8.0,1,3.0,0,0,1,1,38,4,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,3,0,1,1,0.0,0,1,1,0,2,2,0,3,3,7,1,0,0,0,2,1,0,8.0,1,3.0,0,0,1,1,15,4,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,3,0,1,1,0.0,0,1,1,0,2,2,0,3,3,9,1,0,1,0,2,1,0,8.0,1,3.0,0,0,1,1,17,4,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,1.0,1,1,2,0,1,1,1,2,3,11,1,0,0,0,1,2,0,14.0,3,1.0,1,0,3,1,46,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,6,0,1,1,1.0,1,1,2,0,1,1,1,2,3,17,1,0,1,0,1,2,0,14.0,3,1.0,1,0,3,1,43,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,6,0,1,1,1.0,1,1,2,0,1,1,1,2,3,3,1,0,0,0,1,2,0,14.0,3,1.0,1,0,3,1,10,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,4,0,1,1,1.0,1,1,2,0,1,1,1,2,3,4,1,0,0,0,1,2,0,11.0,2,1.5,0,0,2,1,11,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,1.0,1,1,2,0,1,1,1,2,3,11,1,0,0,0,1,2,0,11.0,2,1.5,0,0,2,1,22,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,1,1,1.0,1,1,2,0,1,1,1,2,3,11,1,0,1,0,1,2,0,11.0,2,1.5,0,0,2,1,44,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,0,0,0,1,1,0,1,1,6,1,0,1,0,0,1,1,6.0,3,0.33333334,0,0,1,1,79,4,1.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,0,1,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,4.0,4,0.25,0,0,1,1,75,4,1.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,1,1,0,1,1,0,2,2,4,1,0,1,0,0,2,1,6.0,3,0.66666669,0,1,0,1,78,4,0.5,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,5,0,1,1,0.0,0,1,1,0,1,1,0,2,2,8,1,0,0,0,0,2,1,6.0,3,0.66666669,0,1,0,1,53,4,0.5,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,5,0,1,1,0.0,1,2,3,0,3,3,1,5,6,7,1,0,1,0,2,4,1,11.5,3,2.0,0,1,4,1,18,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,1,2,3,0,3,3,1,5,6,14,1,0,0,0,2,4,1,11.5,3,2.0,0,1,4,1,67,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,1,2,3,0,3,3,1,5,6,6,1,0,0,0,2,4,1,11.5,3,2.0,0,1,4,1,44,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,1,2,3,0,3,3,1,5,6,8,1,0,1,0,2,4,1,11.5,3,2.0,0,1,4,1,63,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,1,2,3,0,3,3,1,5,6,11,1,0,1,0,2,4,1,11.5,3,2.0,0,1,4,1,20,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,1,2,3,0,3,3,1,5,6,0,1,0,0,1,2,4,1,11.5,3,2.0,0,1,4,1,1,4,0.333333333333,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,2.0,0,1,1,0,3,3,0,4,4,11,1,0,1,0,1,3,0,13.0,4,1.0,0,0,4,1,51,4,0.0,1.33333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,2.0,0,1,1,0,3,3,0,4,4,6,1,0,1,0,1,3,0,13.0,4,1.0,0,0,4,1,13,4,0.0,1.33333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,2.0,0,1,1,0,3,3,0,4,4,15,1,0,0,0,1,3,0,13.0,4,1.0,0,0,4,1,55,4,0.0,1.33333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,2.0,0,1,1,0,3,3,0,4,4,13,1,0,1,0,1,3,0,13.0,4,1.0,0,0,4,1,29,4,0.0,1.33333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,1,1,0,4,4,0,5,5,14,1,0,1,0,0,5,1,9.0,3,1.6666666,0,0,3,1,21,2,0.2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,1,1,0,4,4,0,5,5,8,1,0,0,0,0,5,1,9.0,3,1.6666666,0,0,3,1,47,2,0.2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,1,1,0,4,4,0,5,5,9,1,0,1,0,0,5,1,9.0,3,1.6666666,0,0,3,1,49,2,0.2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,1,1,0,4,4,0,5,5,0,1,0,1,0,0,5,1,9.0,3,1.6666666,0,0,3,1,68,2,0.2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,0,1,1,0,4,4,0,5,5,14,1,0,1,0,0,5,1,9.0,3,1.6666666,0,0,3,1,21,2,0.2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,1.0,0,2,2,0,2,2,0,4,4,17,1,0,0,0,0,4,3,12.75,4,1.0,0,1,3,1,42,4,0.75,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,1.0,0,2,2,0,2,2,0,4,4,11,1,0,1,0,0,4,3,12.75,4,1.0,0,1,3,1,73,4,0.75,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,1.0,0,2,2,0,2,2,0,4,4,17,1,1,0,0,0,4,3,12.75,4,1.0,0,1,3,1,75,4,0.75,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,7,0,1,1,1.0,0,2,2,0,2,2,0,4,4,6,1,1,1,0,0,4,3,12.75,4,1.0,0,1,3,1,97,4,0.75,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,3.0,1,2,3,0,1,1,1,3,4,1,1,0,0,1,2,2,0,9.5,3,2.0,0,0,5,1,7,4,0.25,1.33333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,3.0,1,2,3,0,1,1,1,3,4,9,1,0,1,0,2,2,0,9.5,3,2.0,0,0,5,1,33,4,0.25,1.33333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,3.0,1,2,3,0,1,1,1,3,4,10,1,0,0,0,2,2,0,9.5,3,2.0,0,0,5,1,34,4,0.25,1.33333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,3.0,1,2,3,0,1,1,1,3,4,6,1,0,0,0,2,2,0,9.5,3,2.0,0,0,5,1,13,4,0.25,1.33333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,1.0,0,1,1,0,1,1,0,2,2,14,1,0,1,0,0,2,2,12.5,3,0.66666669,1,0,2,1,70,4,1.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,1.0,0,1,1,0,1,1,0,2,2,11,1,0,0,0,0,2,2,12.5,3,0.66666669,1,0,2,1,72,4,1.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,2,1,3,0,1,1,2,2,4,0,1,0,0,1,2,2,0,13.5,3,1.3333334,1,0,2,1,6,4,0.5,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,2,1,3,0,1,1,2,2,4,12,1,0,0,0,2,2,0,13.5,3,1.3333334,1,0,2,1,38,4,0.5,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,2,1,3,0,1,1,2,2,4,0,1,0,0,1,2,2,0,13.5,3,1.3333334,1,0,2,1,5,4,0.5,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0.0,2,1,3,0,1,1,2,2,4,15,1,0,1,0,2,2,0,13.5,3,1.3333334,1,0,2,1,42,4,0.5,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,1,0,1,0,1,1,1,1,2,3,1,0,0,0,1,1,0,7.0,3,0.66666669,0,0,2,1,10,3,0.5,1.66666666667,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,5,0,1,1,0.0,1,0,1,0,1,1,1,1,2,7,1,0,1,0,1,1,0,7.0,3,0.66666669,0,0,2,1,49,3,0.5,1.66666666667,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
